Rule_Names,Risk_Label,Log_Category
Hostname_Setting,Low,Configuration/Settings Logs
Connection_Issues,Low,General System Logs
AirPort_Sync_Power_State,Low,General System Logs
Connection_Issues,Low,General System Logs
Connection_Issues,Low,General System Logs
Network_Analytics_Switch,Low,Network Traffic Logs
URL_Task_Dealloc,Low,General System Logs
App_Crash,Med,Application Logs
AirPort_Sync_Power_State,Low,General System Logs
AWDL_Peer_Manager,Med,General System Logs
MDNS_Records,Low,General System Logs
Frequent_Transitions,High,General System Logs
Camera_Wake_Call,Low,General System Logs
Thunderbolt_Event,Med,Event Logs
AirPort_Platform_WoW,Low,General System Logs
Garbage_Collection_Issues,Low,General System Logs
Garbage_Collection_Issues,Low,General System Logs
Sleep_Information,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Thunderbolt_Event,Med,Event Logs
Sleep_Information,Low,General System Logs
AirPort_Platform_WoW,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Sleep_Information,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Thunderbolt_Event,Med,Event Logs
URL_Task_Dealloc,Low,General System Logs
URL_Task_Dealloc,Low,General System Logs
SSH_Timeouts,High,General System Logs
Connection_Issues,Low,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Network_Analytics_Switch,Low,Network Traffic Logs
Thunderbolt_Event,Med,Event Logs
Camera_Wake_Call,Low,General System Logs
Connection_Issues,Low,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Camera_Wake_Call,Low,General System Logs
Network_Analytics_Switch,Low,Network Traffic Logs
Thunderbolt_Event,Med,Event Logs
AWDL_Peer_Manager,Med,General System Logs
Camera_Wake_Call,Low,General System Logs
Hostname_Setting,Low,Configuration/Settings Logs
Camera_Wake_Call,Low,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Connection_Issues,Low,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Camera_Wake_Call,Low,General System Logs
Sleep_Information,Low,General System Logs
MDNS_Records,Low,General System Logs
AWDL_Peer_Manager,Med,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Wifi_Connection_Changes,Low,Audit Logs
AWDL_Peer_Manager,Med,General System Logs
URL_Task_Dealloc,Low,General System Logs
Garbage_Collection_Issues,Low,General System Logs
AWDL_Peer_Manager,Med,General System Logs
Connection_Issues,Low,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Thunderbolt_Event,Med,Event Logs
Connection_Issues,Low,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
URL_Task_Dealloc,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Wake_Reason,LtoM,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
AWDL_Peer_Manager,Med,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Connection_Issues,Low,General System Logs
AirPort_Sync_Power_State,Low,General System Logs
Connection_Issues,Low,General System Logs
Connection_Issues,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
MDNS_Records,Low,General System Logs
AirPort_Platform_WoW,Low,General System Logs
AirPort_Sync_Power_State,Low,General System Logs
Thunderbolt_Event,Med,Event Logs
Thunderbolt_Event,Med,Event Logs
Network_Analytics_Switch,Low,Network Traffic Logs
AirPort_Sync_Power_State,Low,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
URL_Task_Dealloc,Low,General System Logs
URL_Task_Dealloc,Low,General System Logs
TCP_Keep_Alive,Med,General System Logs
Thunderbolt_Event,Med,Event Logs
AirPort_Platform_WoW,Low,General System Logs
Thunderbolt_Event,Med,Event Logs
Thunderbolt_Event,Med,Event Logs
AirPort_Platform_WoW,Low,General System Logs
Thunderbolt_Event,Med,Event Logs
URL_Task_Dealloc,Low,General System Logs
Connection_Issues,Low,General System Logs
URL_Task_Dealloc,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Thunderbolt_Event,Med,Event Logs
Sleep_Information,Low,General System Logs
Thunderbolt_Event,Med,Event Logs
AirPort_Sync_Power_State,Low,General System Logs
Hostname_Setting,Low,Configuration/Settings Logs
Thunderbolt_Event,Med,Event Logs
Hostname_Setting,Low,Configuration/Settings Logs
Network_Analytics_Switch,Low,Network Traffic Logs
Camera_Wake_Call,Low,General System Logs
Thunderbolt_Event,Med,Event Logs
Garbage_Collection_Issues,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Wake_Reason,LtoM,General System Logs
AWDL_Peer_Manager,Med,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Wifi_Connection_Changes,Low,Audit Logs
Wifi_Connection_Changes,Low,Audit Logs
Network_Analytics_Switch,Low,Network Traffic Logs
Wifi_Connection_Changes,Low,Audit Logs
AirPort_Platform_WoW,Low,General System Logs
AirPort_Platform_WoW,Low,General System Logs
Thunderbolt_Event,Med,Event Logs
Sleep_Information,Low,General System Logs
Connection_Issues,Low,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Wifi_Connection_Changes,Low,Audit Logs
Thunderbolt_Event,Med,Event Logs
Camera_Wake_Call,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Token_Retrieval_Issues,High,General System Logs
Media_Playback_Errors,Low,Error/Crash Logs
Media_Playback_Errors,Low,Error/Crash Logs
Connection_Issues,Low,General System Logs
Sleep_Information,Low,General System Logs
Wifi_Connection_Changes,Low,Audit Logs
Network_Analytics_Switch,Low,Network Traffic Logs
Frequent_Transitions,High,General System Logs
Connection_Issues,Low,General System Logs
Thunderbolt_Event,Med,Event Logs
Wifi_Connection_Changes,Low,Audit Logs
URL_Task_Dealloc,Low,General System Logs
Bluetooth_Issues,Low,General System Logs
Connection_Issues,Low,General System Logs
AirPort_Sync_Power_State,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Bluetooth_Issues,Low,General System Logs
Hostname_Setting,Low,Configuration/Settings Logs
Camera_Wake_Call,Low,General System Logs
Camera_Wake_Call,Low,General System Logs
Deprecation_Warnings,Low,General System Logs
Deprecation_Warnings,Low,General System Logs
Deprecation_Warnings,Low,General System Logs
Deprecation_Warnings,Low,General System Logs
Deprecation_Warnings,Low,General System Logs
Component_Unavailability,Low,Module/Component Loading Logs
Component_Unavailability,Low,Module/Component Loading Logs
Component_Unavailability,Low,Module/Component Loading Logs
Component_Unavailability,Low,Module/Component Loading Logs
Component_Unavailability,Low,Module/Component Loading Logs
Component_Unavailability,Low,Module/Component Loading Logs
Component_Unavailability,Low,Module/Component Loading Logs
Component_Unavailability,Low,Module/Component Loading Logs
Component_Unavailability,Low,Module/Component Loading Logs
Component_Unavailability,Low,Module/Component Loading Logs
Component_Unavailability,Low,Module/Component Loading Logs
Component_Unavailability,Low,Module/Component Loading Logs
Trusted_Installer_Events,Low,Event Logs
SQM_Events,Med,Event Logs
Command_Start_Issues,Med,Process Initialization/Termination Logs
Trusted_Installer_Events,Low,Event Logs
SQM_Events,Med,Event Logs
Command_Start_Issues,Med,Process Initialization/Termination Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_User_Unknown,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
PAM_Session_Opened,Low,General System Logs
PAM_Session_Closed,Low,General System Logs
SSH_User_Unknown,High,Authentication Logs
PAM_Auth_Error,Med,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
SSH_Auth_Failure,High,Authentication Logs
